,Min Date,Over 10 Years
JCPB,2019-03-12 00:00:00-04:00,False
HLAL,2019-07-16 00:00:00-04:00,False
BNDD,2021-09-21 00:00:00-04:00,False
IBGA,2024-06-13 00:00:00-04:00,False
PBFR,2024-06-14 00:00:00-04:00,False
LABD,2015-05-28 00:00:00-04:00,False
OCTH,2023-10-02 00:00:00-04:00,False
PBP,2007-12-27 00:00:00-05:00,True
UMI,2017-11-30 00:00:00-05:00,False
FIW,2007-05-11 00:00:00-04:00,True
AMZZ,2024-03-20 00:00:00-04:00,False
GLL,2008-12-03 00:00:00-05:00,True
LQDH,2014-06-17 00:00:00-04:00,True
FNGS,2019-11-13 00:00:00-05:00,False
QPX,2020-12-29 00:00:00-05:00,False
SJB,2011-03-22 00:00:00-04:00,True
FINX,2016-09-13 00:00:00-04:00,False
STXG,2022-11-11 00:00:00-05:00,False
TDIV,2012-08-14 00:00:00-04:00,True
BKWO,2023-08-14 00:00:00-04:00,False
JUNZ,2021-06-01 00:00:00-04:00,False
SCHK,2017-10-12 00:00:00-04:00,False
TPSC,2019-12-03 00:00:00-05:00,False
EMXC,2017-07-26 00:00:00-04:00,False
SCZ,2007-12-12 00:00:00-05:00,True
FDAT,2023-04-20 00:00:00-04:00,False
FSMD,2019-02-28 00:00:00-05:00,False
HYKE,2024-01-16 00:00:00-05:00,False
FRDM,2019-06-14 00:00:00-04:00,False
SIXZ,2024-05-01 00:00:00-04:00,False
UIVM,2017-10-27 00:00:00-04:00,False
VGSH,2009-11-23 00:00:00-05:00,True
MISL,2022-10-26 00:00:00-04:00,False
OUSA,2015-07-14 00:00:00-04:00,False
XDJL,2021-07-01 00:00:00-04:00,False
NBCE,2024-03-13 00:00:00-04:00,False
PSTP,2022-03-08 00:00:00-05:00,False
TIPX,2013-05-30 00:00:00-04:00,True
LGOV,2019-01-23 00:00:00-05:00,False
USSH,2024-03-25 00:00:00-04:00,False
PDBA,2022-08-24 00:00:00-04:00,False
EWD,1996-03-18 00:00:00-05:00,True
UCC,2007-02-02 00:00:00-05:00,True
WCBR,2021-01-28 00:00:00-05:00,False
DBEF,2011-06-09 00:00:00-04:00,True
FJUN,2020-06-22 00:00:00-04:00,False
FLQM,2017-04-28 00:00:00-04:00,False
FSPGX,2016-06-16 00:00:00-04:00,False
FLOT,2011-06-17 00:00:00-04:00,True
INMU,2021-03-19 00:00:00-04:00,False
ERNZ,2024-05-01 00:00:00-04:00,False
SPVM,2011-06-16 00:00:00-04:00,True
FLBR,2017-11-06 00:00:00-05:00,False
RING,2012-02-02 00:00:00-05:00,True
BAB,2009-11-17 00:00:00-05:00,True
GENT,2024-05-22 00:00:00-04:00,False
RFDA,2016-09-28 00:00:00-04:00,False
USD,2007-02-01 00:00:00-05:00,True
SIMS,2017-12-27 00:00:00-05:00,False
FXN,2007-05-10 00:00:00-04:00,True
LUX,2023-05-11 00:00:00-04:00,False
HDV,2011-03-31 00:00:00-04:00,True
BSJO,2016-09-14 00:00:00-04:00,False
IBDR,2016-09-22 00:00:00-04:00,False
IBDX,2022-06-30 00:00:00-04:00,False
VCLN,2021-08-04 00:00:00-04:00,False
SYLD,2013-05-14 00:00:00-04:00,True
UBT,2010-01-21 00:00:00-05:00,True
BOCT,2018-10-01 00:00:00-04:00,False
CGIE,2023-09-28 00:00:00-04:00,False
FLAX,2018-02-08 00:00:00-05:00,False
DEUS,2015-12-18 00:00:00-05:00,False
EEV,2007-11-01 00:00:00-04:00,True
HIBL,2019-11-07 00:00:00-05:00,False
WLTG,2021-12-07 00:00:00-05:00,False
XHLF,2022-09-16 00:00:00-04:00,False
DGS,2007-10-30 00:00:00-04:00,True
XSHD,2016-12-08 00:00:00-05:00,False
ETHT,2024-06-07 00:00:00-04:00,False
BGRN,2018-11-27 00:00:00-05:00,False
AUGT,2023-08-01 00:00:00-04:00,False
ITDB,2023-10-23 00:00:00-04:00,False
MSOX,2022-08-24 00:00:00-04:00,False
PFRL,2022-05-31 00:00:00-04:00,False
DXD,2006-07-13 00:00:00-04:00,True
DRV,2009-07-16 00:00:00-04:00,True
FLTB,2014-10-09 00:00:00-04:00,False
OCIO,2017-06-29 00:00:00-04:00,False
BBRE,2018-06-18 00:00:00-04:00,False
HMOP,2017-12-14 00:00:00-05:00,False
EALT,2023-10-02 00:00:00-04:00,False
SMMV,2016-09-09 00:00:00-04:00,False
XMHQ,2006-12-01 00:00:00-05:00,True
UPAR,2022-01-04 00:00:00-05:00,False
KMLM,2020-12-02 00:00:00-05:00,False
BFIX,2022-02-10 00:00:00-05:00,False
FDN,2006-06-23 00:00:00-04:00,True
DSTL,2018-10-24 00:00:00-04:00,False
IVOL,2019-05-14 00:00:00-04:00,False
GJUN,2023-06-20 00:00:00-04:00,False
IGF,2007-12-12 00:00:00-05:00,True
IVOO,2010-09-09 00:00:00-04:00,True
CBON,2014-11-11 00:00:00-05:00,False
GK,2021-07-02 00:00:00-04:00,False
PBFB,2024-02-01 00:00:00-05:00,False
EEMS,2011-08-18 00:00:00-04:00,True
QVAL,2014-10-22 00:00:00-04:00,False
FV,2014-03-06 00:00:00-05:00,True
BOTT,2024-04-22 00:00:00-04:00,False
YMAG,2024-01-30 00:00:00-05:00,False
PP,2022-11-29 00:00:00-05:00,False
FNCL,2013-10-24 00:00:00-04:00,True
USIN,2024-03-14 00:00:00-04:00,False
FTXO,2016-10-07 00:00:00-04:00,False
FJP,2011-04-26 00:00:00-04:00,True
BCD,2017-03-31 00:00:00-04:00,False
HSUN,2021-09-22 00:00:00-04:00,False
CACG,2017-05-03 00:00:00-04:00,False
SOLR,2020-11-18 00:00:00-05:00,False
BYRE,2022-05-19 00:00:00-04:00,False
TMAT,2021-01-29 00:00:00-05:00,False
MBBB,2020-12-02 00:00:00-05:00,False
ZZZ,2023-12-28 00:00:00-05:00,False
SEPP,2024-05-15 00:00:00-04:00,False
BUXX,2023-08-10 00:00:00-04:00,False
JDOC,2023-11-13 00:00:00-05:00,False
MSFX,2024-01-16 00:00:00-05:00,False
FLHK,2017-12-18 00:00:00-05:00,False
SIXF,2024-02-01 00:00:00-05:00,False
DMXF,2020-06-18 00:00:00-04:00,False
BUYW,2022-09-12 00:00:00-04:00,False
SPQ,2023-11-14 00:00:00-05:00,False
FBT,2006-06-23 00:00:00-04:00,True
PTF,2006-10-12 00:00:00-04:00,True
IPPP,2022-03-07 00:00:00-05:00,False
THTA,2023-11-15 00:00:00-05:00,False
JUNT,2023-06-01 00:00:00-04:00,False
MARW,2023-03-01 00:00:00-05:00,False
IQQQ,2024-03-20 00:00:00-04:00,False
QCLN,2007-02-14 00:00:00-05:00,True
CLIX,2017-11-16 00:00:00-05:00,False
IXG,2001-11-26 00:00:00-05:00,True
VOOV,2010-09-09 00:00:00-04:00,True
XLK,1998-12-22 00:00:00-05:00,True
BAMV,2024-03-13 00:00:00-04:00,False
DIVB,2017-11-09 00:00:00-05:00,False
EDIV,2011-02-24 00:00:00-05:00,True
NVD,2023-08-22 00:00:00-04:00,False
WWJD,2019-10-02 00:00:00-04:00,False
XTRE,2022-10-12 00:00:00-04:00,False
VRIG,2016-09-22 00:00:00-04:00,False
SUPL,2022-04-07 00:00:00-04:00,False
VONE,2010-09-22 00:00:00-04:00,True
RWL,2008-03-07 00:00:00-05:00,True
DJUN,2020-06-22 00:00:00-04:00,False
SPXN,2015-09-24 00:00:00-04:00,False
USDU,2013-12-18 00:00:00-05:00,True
PJIO,2024-03-13 00:00:00-04:00,False
FTXH,2016-09-22 00:00:00-04:00,False
AOK,2008-11-19 00:00:00-05:00,True
PDP,2007-03-01 00:00:00-05:00,True
INCM,2023-06-08 00:00:00-04:00,False
SAGP,2022-01-25 00:00:00-05:00,False
RSSY,2024-05-29 00:00:00-04:00,False
DBJP,2011-06-09 00:00:00-04:00,True
PILL,2017-11-15 00:00:00-05:00,False
IDVO,2022-09-08 00:00:00-04:00,False
FLV,2020-04-02 00:00:00-04:00,False
DVYA,2012-02-24 00:00:00-05:00,True
IPKW,2014-02-27 00:00:00-05:00,True
XSMO,2005-03-03 00:00:00-05:00,True
BSMU,2020-10-12 00:00:00-04:00,False
HYIN,2021-05-06 00:00:00-04:00,False
DIV,2013-03-12 00:00:00-04:00,True
GABF,2022-05-10 00:00:00-04:00,False
AVDS,2023-07-20 00:00:00-04:00,False
FLQL,2017-04-28 00:00:00-04:00,False
JSML,2016-02-25 00:00:00-05:00,False
VEMY,2022-12-13 00:00:00-05:00,False
AOM,2008-11-11 00:00:00-05:00,True
MRGR,2012-12-13 00:00:00-05:00,True
XLC,2018-06-19 00:00:00-04:00,False
NBCT,2022-04-07 00:00:00-04:00,False
IETC,2018-03-23 00:00:00-04:00,False
GSJY,2016-03-04 00:00:00-05:00,False
TSME,2022-10-05 00:00:00-04:00,False
TFLR,2022-11-18 00:00:00-05:00,False
CMF,2007-10-11 00:00:00-04:00,True
OGIG,2018-06-05 00:00:00-04:00,False
FLSP,2019-12-23 00:00:00-05:00,False
UTEN,2022-08-09 00:00:00-04:00,False
RMIF,2023-06-09 00:00:00-04:00,False
DEEP,2014-09-23 00:00:00-04:00,False
GSIB,2023-12-15 00:00:00-05:00,False
HIGH,2022-10-28 00:00:00-04:00,False
DFCA,2023-06-27 00:00:00-04:00,False
BAMA,2024-03-13 00:00:00-04:00,False
MORT,2011-08-17 00:00:00-04:00,True
FUSI,2023-03-22 00:00:00-04:00,False
RNRG,2015-05-28 00:00:00-04:00,False
LRNZ,2020-03-02 00:00:00-05:00,False
RETL,2010-07-14 00:00:00-04:00,True
BDCZ,2015-10-12 00:00:00-04:00,False
SHRT,2023-11-06 00:00:00-05:00,False
SPDV,2017-11-29 00:00:00-05:00,False
AIBD,2024-05-16 00:00:00-04:00,False
EMCR,2018-12-06 00:00:00-05:00,False
GHMS,2023-11-15 00:00:00-05:00,False
XTEN,2022-10-12 00:00:00-04:00,False
EMBD,2020-06-03 00:00:00-04:00,False
HEAT,2023-05-02 00:00:00-04:00,False
TRFM,2022-07-12 00:00:00-04:00,False
EES,2007-02-23 00:00:00-05:00,True
CLOU,2019-04-16 00:00:00-04:00,False
AGQI,2023-11-21 00:00:00-05:00,False
QAT,2014-05-01 00:00:00-04:00,True
WEIX,2022-01-13 00:00:00-05:00,False
VIGI,2016-03-02 00:00:00-05:00,False
MSTI,2023-09-13 00:00:00-04:00,False
EAPR,2021-04-01 00:00:00-04:00,False
SCHC,2010-01-14 00:00:00-05:00,True
UAE,2014-05-01 00:00:00-04:00,True
DSEP,2020-09-21 00:00:00-04:00,False
NULG,2016-12-22 00:00:00-05:00,False
FOCT,2020-10-19 00:00:00-04:00,False
PTH,2006-10-12 00:00:00-04:00,True
IFGL,2007-11-19 00:00:00-05:00,True
PAPI,2023-10-19 00:00:00-04:00,False
QDCC,2024-05-08 00:00:00-04:00,False
CAML,2024-03-13 00:00:00-04:00,False
FTXG,2016-10-10 00:00:00-04:00,False
AVDV,2019-09-26 00:00:00-04:00,False
HYDW,2018-01-25 00:00:00-05:00,False
GCIIX,1997-08-15 00:00:00-04:00,True
EPS,2007-02-23 00:00:00-05:00,True
JHMB,2021-08-20 00:00:00-04:00,False
PHYD,2023-01-20 00:00:00-05:00,False
REAI,2023-06-13 00:00:00-04:00,False
GCAD,2023-01-04 00:00:00-05:00,False
TZA,2008-11-19 00:00:00-05:00,True
ELQD,2021-11-11 00:00:00-05:00,False
EPI,2008-02-26 00:00:00-05:00,True
ROMO,2019-11-04 00:00:00-05:00,False
QINT,2018-09-18 00:00:00-04:00,False
DIG,2007-02-01 00:00:00-05:00,True
MTBA,2023-11-07 00:00:00-05:00,False
BEEZ,2023-11-08 00:00:00-05:00,False
QEMM,2014-06-05 00:00:00-04:00,True
FBCV,2020-06-05 00:00:00-04:00,False
CIL,2015-08-20 00:00:00-04:00,False
MODL,2022-10-12 00:00:00-04:00,False
OAIB,2023-04-04 00:00:00-04:00,False
DIVL,2023-08-15 00:00:00-04:00,False
TDSC,2020-09-17 00:00:00-04:00,False
JULP,2024-05-08 00:00:00-04:00,False
GUNR,2011-09-22 00:00:00-04:00,True
SBIO,2014-12-31 00:00:00-05:00,False
HEZU,2014-09-23 00:00:00-04:00,False
IBMM,2018-03-22 00:00:00-04:00,False
ALTY,2015-07-14 00:00:00-04:00,False
IJH,2000-05-26 00:00:00-04:00,True
AETH,2023-10-03 00:00:00-04:00,False
AVNV,2023-06-29 00:00:00-04:00,False
GDMA,2018-11-15 00:00:00-05:00,False
INDS,2018-05-14 00:00:00-04:00,False
RWK,2008-03-07 00:00:00-05:00,True
FTC,2007-05-11 00:00:00-04:00,True
CGCB,2023-09-28 00:00:00-04:00,False
SPGP,2011-06-16 00:00:00-04:00,True
JPMB,2018-01-31 00:00:00-05:00,False
IQDY,2013-04-16 00:00:00-04:00,True
PSWD,2024-03-13 00:00:00-04:00,False
KPOP,2022-09-01 00:00:00-04:00,False
SPTE,2023-12-01 00:00:00-05:00,False
CORP,2010-09-21 00:00:00-04:00,True
DWM,2006-06-16 00:00:00-04:00,True
IBB,2001-02-12 00:00:00-05:00,True
JETD,2023-06-26 00:00:00-04:00,False
CVSB,2023-02-01 00:00:00-05:00,False
SIZE,2013-04-18 00:00:00-04:00,True
STXE,2023-01-31 00:00:00-05:00,False
VFLO,2023-06-26 00:00:00-04:00,False
GSEW,2017-09-15 00:00:00-04:00,False
EFRA,2022-11-03 00:00:00-04:00,False
GDX,2006-05-22 00:00:00-04:00,True
VCSH,2009-11-23 00:00:00-05:00,True
APRZ,2021-04-01 00:00:00-04:00,False
TNA,2008-11-19 00:00:00-05:00,True
WLDR,2018-01-17 00:00:00-05:00,False
BTFX,2024-02-22 00:00:00-05:00,False
TRTY,2018-09-12 00:00:00-04:00,False
SPXL,2008-11-05 00:00:00-05:00,True
ILCV,2004-07-13 00:00:00-04:00,True
SPTB,2024-05-21 00:00:00-04:00,False
EWL,1996-03-18 00:00:00-05:00,True
IPOS,2014-10-07 00:00:00-04:00,False
XYLE,2023-02-23 00:00:00-05:00,False
BLDG,2020-09-24 00:00:00-04:00,False
KJUL,2020-07-02 00:00:00-04:00,False
AVIE,2022-09-29 00:00:00-04:00,False
EVAV,2022-08-11 00:00:00-04:00,False
CSMD,2024-03-13 00:00:00-04:00,False
ETHD,2024-06-07 00:00:00-04:00,False
IXUS,2012-10-24 00:00:00-04:00,True
WTIU,2023-02-15 00:00:00-05:00,False
BAMY,2024-03-13 00:00:00-04:00,False
MYY,2006-06-21 00:00:00-04:00,True
ERTH,2006-10-24 00:00:00-04:00,True
USEP,2019-09-03 00:00:00-04:00,False
RUNN,2023-06-08 00:00:00-04:00,False
PFFD,2017-09-14 00:00:00-04:00,False
EWS,1996-03-18 00:00:00-05:00,True
FSTA,2013-10-24 00:00:00-04:00,True
BOUT,2018-09-13 00:00:00-04:00,False
MZZ,2006-07-13 00:00:00-04:00,True
TUG,2022-05-20 00:00:00-04:00,False
IBIE,2023-09-15 00:00:00-04:00,False
ISCB,2004-07-13 00:00:00-04:00,True
MAMB,2021-03-29 00:00:00-04:00,False
FBGX,2014-06-11 00:00:00-04:00,True
DESK,2024-03-13 00:00:00-04:00,False
JAAA,2020-10-19 00:00:00-04:00,False
DFE,2006-06-16 00:00:00-04:00,True
QQQ,1999-03-10 00:00:00-05:00,True
BILZ,2023-06-26 00:00:00-04:00,False
VEU,2007-03-08 00:00:00-05:00,True
VMAX,2023-12-06 00:00:00-05:00,False
BCUS,2023-12-21 00:00:00-05:00,False
CPLS,2023-12-13 00:00:00-05:00,False
EWT,2000-06-23 00:00:00-04:00,True
NFLT,2015-08-11 00:00:00-04:00,False
QQMG,2021-10-28 00:00:00-04:00,False
TMET,2024-06-12 00:00:00-04:00,False
MMTM,2012-10-25 00:00:00-04:00,True
BWTG,2023-11-09 00:00:00-05:00,False
TBT,2008-05-22 00:00:00-04:00,True
IRVH,2022-07-07 00:00:00-04:00,False
SNOV,2023-11-20 00:00:00-05:00,False
AHLT,2023-08-31 00:00:00-04:00,False
XSD,2006-02-06 00:00:00-05:00,True
CLIA,2023-05-09 00:00:00-04:00,False
QMID,2024-01-25 00:00:00-05:00,False
MINN,2021-03-12 00:00:00-05:00,False
TSLY,2022-11-23 00:00:00-05:00,False
FDEC,2020-12-21 00:00:00-05:00,False
DEHP,2022-04-27 00:00:00-04:00,False
USVM,2017-10-27 00:00:00-04:00,False
BLCN,2018-01-17 00:00:00-05:00,False
FLCOX,2016-06-16 00:00:00-04:00,False
HLGE,2021-03-17 00:00:00-04:00,False
EINC,2012-03-14 00:00:00-04:00,True
NANR,2015-12-18 00:00:00-05:00,False
OILT,2024-03-13 00:00:00-04:00,False
DFSV,2022-02-24 00:00:00-05:00,False
EWH,1996-03-18 00:00:00-05:00,True
DRN,2009-07-16 00:00:00-04:00,True
APLY,2023-04-18 00:00:00-04:00,False
EFNL,2012-01-26 00:00:00-05:00,True
ZIVB,2023-04-19 00:00:00-04:00,False
IMCG,2004-07-13 00:00:00-04:00,True
DECW,2022-12-01 00:00:00-05:00,False
TSLH,2022-07-26 00:00:00-04:00,False
DEW,2006-06-16 00:00:00-04:00,True
UTRN,2018-09-21 00:00:00-04:00,False
HYLG,2022-11-23 00:00:00-05:00,False
XHYT,2022-02-17 00:00:00-05:00,False
EEM,2003-04-14 00:00:00-04:00,True
FSCS,2017-06-22 00:00:00-04:00,False
BSCW,2022-09-09 00:00:00-04:00,False
PSFF,2020-12-30 00:00:00-05:00,False
SPUU,2014-05-28 00:00:00-04:00,True
SIFI,2021-09-16 00:00:00-04:00,False
ARKD,2023-11-15 00:00:00-05:00,False
FEPI,2023-10-11 00:00:00-04:00,False
QSML,2024-01-25 00:00:00-05:00,False
MAPP,2023-09-14 00:00:00-04:00,False
FFIU,2017-08-21 00:00:00-04:00,False
IWDL,2021-02-09 00:00:00-05:00,False
TUGN,2022-05-20 00:00:00-04:00,False
BUZZ,2021-03-04 00:00:00-05:00,False
FMAR,2021-03-22 00:00:00-04:00,False
ICVT,2015-06-04 00:00:00-04:00,False
NUDV,2021-09-28 00:00:00-04:00,False
AMND,2020-07-23 00:00:00-04:00,False
GPOW,2023-07-14 00:00:00-04:00,False
TEMP,2021-12-14 00:00:00-05:00,False
BUFG,2021-10-27 00:00:00-04:00,False
EWY,2000-05-12 00:00:00-04:00,True
HILIX,2010-06-01 00:00:00-04:00,True
FIVG,2019-03-05 00:00:00-05:00,False
GFGF,2021-12-16 00:00:00-05:00,False
ENOR,2012-01-24 00:00:00-05:00,True
TECB,2020-01-13 00:00:00-05:00,False
BJK,2008-01-24 00:00:00-05:00,True
FIXD,2017-02-16 00:00:00-05:00,False
FSLD,2022-04-21 00:00:00-04:00,False
VMOT,2017-05-04 00:00:00-04:00,False
LGLV,2013-02-21 00:00:00-05:00,True
HTUS,2015-06-25 00:00:00-04:00,False
SPYU,2023-12-05 00:00:00-05:00,False
PPIE,2023-01-20 00:00:00-05:00,False
BTF,2021-10-22 00:00:00-04:00,False
FCFY,2023-08-28 00:00:00-04:00,False
MSFD,2022-09-08 00:00:00-04:00,False
CLDL,2021-01-08 00:00:00-05:00,False
DBND,2022-04-08 00:00:00-04:00,False
PIT,2022-12-22 00:00:00-05:00,False
BKF,2007-11-20 00:00:00-05:00,True
IBII,2023-09-22 00:00:00-04:00,False
QMMY,2024-05-20 00:00:00-04:00,False
TMFE,2021-12-31 00:00:00-05:00,False
ILTB,2009-12-09 00:00:00-05:00,True
ABEQ,2020-01-22 00:00:00-05:00,False
FDTB,2024-03-01 00:00:00-05:00,False
FMB,2014-05-15 00:00:00-04:00,True
KVLE,2020-11-24 00:00:00-05:00,False
TPIF,2019-12-03 00:00:00-05:00,False
SIXH,2020-05-11 00:00:00-04:00,False
HYG,2007-04-11 00:00:00-04:00,True
HFND,2022-10-11 00:00:00-04:00,False
TDVI,2023-08-10 00:00:00-04:00,False
SHE,2016-03-08 00:00:00-05:00,False
VTES,2023-03-09 00:00:00-05:00,False
DFAE,2020-12-03 00:00:00-05:00,False
TDSB,2020-09-17 00:00:00-04:00,False
QMOM,2015-12-02 00:00:00-05:00,False
NBGR,2023-10-25 00:00:00-04:00,False
DVLU,2018-10-18 00:00:00-04:00,False
FLTR,2011-04-26 00:00:00-04:00,True
SMAY,2023-05-22 00:00:00-04:00,False
EFG,2005-08-05 00:00:00-04:00,True
PXE,2005-10-26 00:00:00-04:00,True
DGRS,2013-07-25 00:00:00-04:00,True
HISF,2014-08-14 00:00:00-04:00,False
INFL,2021-01-12 00:00:00-05:00,False
SGDM,2014-07-15 00:00:00-04:00,False
RAAX,2018-04-10 00:00:00-04:00,False
ARLU,2024-04-01 00:00:00-04:00,False
BLV,2007-04-10 00:00:00-04:00,True
QQQD,2024-03-08 00:00:00-05:00,False
BETE,2023-10-02 00:00:00-04:00,False
XMPT,2011-07-13 00:00:00-04:00,True
HGER,2022-02-10 00:00:00-05:00,False
OVL,2019-10-01 00:00:00-04:00,False
SIXD,2024-06-03 00:00:00-04:00,False
HAIL,2017-12-27 00:00:00-05:00,False
MEXX,2017-05-03 00:00:00-04:00,False
XTOC,2021-10-01 00:00:00-04:00,False
XDSQ,2021-04-01 00:00:00-04:00,False
DFAR,2022-02-24 00:00:00-05:00,False
EIPI,2024-05-06 00:00:00-04:00,False
EMSG,2018-12-06 00:00:00-05:00,False
APRQ,2023-04-03 00:00:00-04:00,False
VABS,2021-02-10 00:00:00-05:00,False
UPGD,2006-05-19 00:00:00-04:00,True
IBMQ,2019-04-18 00:00:00-04:00,False
IVRS,2023-02-16 00:00:00-05:00,False
MGV,2007-12-27 00:00:00-05:00,True
FNGO,2018-08-23 00:00:00-04:00,False
CLSM,2021-07-13 00:00:00-04:00,False
RDIV,2013-10-01 00:00:00-04:00,True
RULE,2021-11-04 00:00:00-04:00,False
SPAB,2007-05-30 00:00:00-04:00,True
IJAN,2020-01-02 00:00:00-05:00,False
FDHY,2018-06-14 00:00:00-04:00,False
RSPU,2006-11-07 00:00:00-05:00,True
VUSE,2014-01-22 00:00:00-05:00,True
WPS,2007-08-07 00:00:00-04:00,True
CLOA,2023-01-12 00:00:00-05:00,False
ERY,2008-11-19 00:00:00-05:00,True
AIEQ,2017-10-18 00:00:00-04:00,False
FBL,2022-12-13 00:00:00-05:00,False
GDMN,2021-12-16 00:00:00-05:00,False
IYJ,2000-07-14 00:00:00-04:00,True
QQQY,2023-09-14 00:00:00-04:00,False
ISHP,2016-10-11 00:00:00-04:00,False
DDM,2006-06-21 00:00:00-04:00,True
JUNW,2023-06-01 00:00:00-04:00,False
QRMI,2021-08-26 00:00:00-04:00,False
TOLL,2023-05-11 00:00:00-04:00,False
GLOV,2022-03-18 00:00:00-04:00,False
JANH,2024-01-02 00:00:00-05:00,False
AADR,2010-07-21 00:00:00-04:00,True
PTEU,2015-12-17 00:00:00-05:00,False
IOPP,2024-03-05 00:00:00-05:00,False
MJUS,2021-05-13 00:00:00-04:00,False
EJUL,2019-07-01 00:00:00-04:00,False
BAUG,2019-08-06 00:00:00-04:00,False
QTAP,2021-04-01 00:00:00-04:00,False
BWET,2023-05-03 00:00:00-04:00,False
DARP,2021-12-17 00:00:00-05:00,False
IYY,2000-06-16 00:00:00-04:00,True
FNDF,2013-08-15 00:00:00-04:00,True
FMAY,2020-05-19 00:00:00-04:00,False
GOEX,2010-11-04 00:00:00-04:00,True
MMIN,2017-10-18 00:00:00-04:00,False
NFTY,2012-02-28 00:00:00-05:00,True
PBNV,2024-05-22 00:00:00-04:00,False
FEP,2011-04-26 00:00:00-04:00,True
GMAR,2023-03-20 00:00:00-04:00,False
BND,2007-04-10 00:00:00-04:00,True
GSUS,2020-05-19 00:00:00-04:00,False
PBMR,2024-03-01 00:00:00-05:00,False
NRGU,2019-04-16 00:00:00-04:00,False
GAST,2022-01-05 00:00:00-05:00,False
UDEC,2019-12-02 00:00:00-05:00,False
AEMB,2021-07-01 00:00:00-04:00,False
MAXI,2022-09-30 00:00:00-04:00,False
PSP,2006-10-24 00:00:00-04:00,True
BETH,2023-10-03 00:00:00-04:00,False
KARS,2018-01-25 00:00:00-05:00,False
SPUS,2019-12-18 00:00:00-05:00,False
IQDG,2016-04-07 00:00:00-04:00,False
CGXU,2022-02-24 00:00:00-05:00,False
GGRW,2021-02-19 00:00:00-05:00,False
SPLB,2009-03-11 00:00:00-04:00,True
SHV,2007-01-11 00:00:00-05:00,True
GDIV,2022-05-23 00:00:00-04:00,False
DFJ,2006-06-16 00:00:00-04:00,True
GGME,2005-06-23 00:00:00-04:00,True
CHAT,2023-05-18 00:00:00-04:00,False
IAU,2005-01-28 00:00:00-05:00,True
MAKX,2021-09-30 00:00:00-04:00,False
MUNI,2009-12-15 00:00:00-05:00,True
SRLN,2013-04-04 00:00:00-04:00,True
YXI,2010-03-18 00:00:00-04:00,True
ASEA,2011-02-17 00:00:00-05:00,True
DSTX,2024-03-13 00:00:00-04:00,False
AVSD,2022-03-17 00:00:00-04:00,False
PFIG,2011-09-15 00:00:00-04:00,True
FTGC,2013-10-23 00:00:00-04:00,True
LEGR,2018-01-25 00:00:00-05:00,False
MARM,2024-03-27 00:00:00-04:00,False
TMFG,2021-12-13 00:00:00-05:00,False
INDA,2012-02-03 00:00:00-05:00,True
IBBQ,2021-06-11 00:00:00-04:00,False
CRBN,2014-12-11 00:00:00-05:00,False
IWLG,2022-06-23 00:00:00-04:00,False
PMAR,2020-03-02 00:00:00-05:00,False
USCL,2023-06-22 00:00:00-04:00,False
TFJL,2020-08-31 00:00:00-04:00,False
WTAI,2021-12-09 00:00:00-05:00,False
BSSX,2023-09-29 00:00:00-04:00,False
MEM,2022-07-14 00:00:00-04:00,False
RSSB,2023-12-05 00:00:00-05:00,False
BTAL,2011-09-13 00:00:00-04:00,True
FTA,2007-05-24 00:00:00-04:00,True
GHYG,2012-04-09 00:00:00-04:00,True
XMVM,2005-03-03 00:00:00-05:00,True
EAOA,2020-06-18 00:00:00-04:00,False
IJUL,2019-07-01 00:00:00-04:00,False
XLI,1998-12-22 00:00:00-05:00,True
TBFG,2024-01-16 00:00:00-05:00,False
NLR,2007-08-15 00:00:00-04:00,True
ALAI,2024-04-08 00:00:00-04:00,False
BKLC,2020-04-14 00:00:00-04:00,False
TSLL,2022-08-09 00:00:00-04:00,False
UJAN,2019-01-03 00:00:00-05:00,False
NDIA,2024-03-13 00:00:00-04:00,False
TFPN,2023-07-12 00:00:00-04:00,False
TMFM,2021-12-13 00:00:00-05:00,False
FLIN,2018-02-08 00:00:00-05:00,False
IGEB,2017-07-14 00:00:00-04:00,False
VEGA,2012-09-18 00:00:00-04:00,True
TOKE,2019-07-25 00:00:00-04:00,False
COM,2017-03-30 00:00:00-04:00,False
DTCR,2020-10-29 00:00:00-04:00,False
IUSG,2000-07-28 00:00:00-04:00,True
DISO,2023-08-25 00:00:00-04:00,False
SPC,2021-09-21 00:00:00-04:00,False
BUFD,2021-01-25 00:00:00-05:00,False
BSJT,2021-09-15 00:00:00-04:00,False
FLHY,2018-06-14 00:00:00-04:00,False
LCR,2020-01-06 00:00:00-05:00,False
PUTD,2023-08-01 00:00:00-04:00,False
BKSE,2020-04-13 00:00:00-04:00,False
INFR,2022-12-19 00:00:00-05:00,False
GSLC,2015-09-21 00:00:00-04:00,False
HSCZ,2015-07-21 00:00:00-04:00,False
DFEV,2022-04-27 00:00:00-04:00,False
BGRO,2024-06-05 00:00:00-04:00,False
SCHF,2009-11-03 00:00:00-05:00,True
MDYV,2005-11-15 00:00:00-05:00,True
EQIN,2016-07-20 00:00:00-04:00,False
SPMB,2009-01-30 00:00:00-05:00,True
SLYV,2000-10-02 00:00:00-04:00,True
QLD,2006-06-21 00:00:00-04:00,True
PSFM,2021-04-01 00:00:00-04:00,False
QTOC,2021-10-01 00:00:00-04:00,False
